FIPS,CTYNAME,abbrv,state,county,ID,percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39093,Lorain County,OH,OH,Lorain,1694,0.478,0.475,136654,65346,64958,0.505,0.479,151988,76719,72792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35028,Los Alamos County,NM,NM,Los Alamos,1695,0.311,0.508,10716,3329,5443,0.348,0.614,12293,4278,7554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037,Los Angeles County,CA,CA,Los Angeles,1696,0.234,0.715,2314275,542591,1654626,0.267,0.712,4139895,1107090,2947568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47105,Loudon County,TN,TN,Loudon,1697,0.755,0.211,23304,17588,4916,0.738,0.236,29375,21684,6933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51107,Loudoun County,VA,VA,Loudoun,1698,0.386,0.554,180265,69633,99909,0.367,0.619,223599,82088,138372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19115,Louisa County,IA,IA,Louisa,1699,0.619,0.332,4943,3060,1643,0.657,0.324,5326,3500,1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51109,Louisa County,VA,VA,Louisa,1700,0.6,0.355,17507,10507,6208,0.608,0.378,21858,13294,8269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31115,Loup County,NE,NE,Loup,1701,0.846,0.126,382,323,48,0.815,0.165,454,370,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40085,Love County,OK,OK,Love,1702,0.771,0.194,3787,2920,735,0.811,0.174,4076,3305,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48301,Loving County,TX,TX,Loving,1703,0.891,0.062,64,57,4,0.909,0.061,66,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,Lowndes County,AL,AL,Lowndes,1704,0.262,0.731,6676,1751,4882,0.269,0.727,6830,1835,4968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13185,Lowndes County,GA,GA,Lowndes,1705,0.579,0.397,36813,21308,14614,0.554,0.434,46355,25691,20117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28087,Lowndes County,MS,MS,Lowndes,1706,0.522,0.459,25139,13124,11545,0.508,0.478,26993,13699,12913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48303,Lubbock County,TX,TX,Lubbock,1707,0.669,0.285,98060,65566,27956,0.654,0.331,120204,78560,39757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19117,Lucas County,IA,IA,Lucas,1708,0.669,0.288,4297,2873,1236,0.71,0.277,4630,3287,1284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39095,Lucas County,OH,OH,Lucas,1709,0.387,0.56,191684,74102,107363,0.409,0.575,194882,79628,111989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26095,Luce County,MI,MI,Luce,1710,0.682,0.264,2576,1756,681,0.68,0.272,3101,2109,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13187,Lumpkin County,GA,GA,Lumpkin,1711,0.78,0.18,12324,9613,2216,0.783,0.201,15531,12163,3126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35029,Luna County,NM,NM,Luna,1712,0.477,0.438,7295,3478,3195,0.544,0.44,8104,4407,3565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51111,Lunenburg County,VA,VA,Lunenburg,1713,0.575,0.399,5577,3206,2226,0.594,0.4,6038,3586,2413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42079,Luzerne County,PA,PA,Luzerne,1714,0.584,0.388,132731,77508,51454,0.568,0.422,151727,86127,64100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42081,Lycoming County,PA,PA,Lycoming,1715,0.705,0.257,50294,35475,12926,0.7,0.286,59221,41439,16961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46085,Lyman County,SD,SD,Lyman,1716,0.688,0.26,1421,977,369,0.652,0.329,1597,1042,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51680,Lynchburg city,VA,VA,Lynchburg city,1717,0.509,0.418,35349,17979,14787,0.475,0.501,36002,17097,18048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48305,Lynn County,TX,TX,Lynn,1718,0.774,0.202,1997,1546,403,0.808,0.187,2293,1853,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19119,Lyon County,IA,IA,Lyon,1719,0.819,0.145,6336,5188,917,0.833,0.156,6852,5707,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20111,Lyon County,KS,KS,Lyon,1720,0.541,0.379,11745,6354,4456,0.542,0.432,13622,7381,5878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21143,Lyon County,KY,KY,Lyon,1721,0.704,0.264,3961,2789,1045,0.733,0.258,4228,3100,1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27083,Lyon County,MN,MN,Lyon,1722,0.598,0.315,12129,7256,3825,0.619,0.359,12889,7979,4630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32019,Lyon County,NV,NV,Lyon,1723,0.674,0.259,23762,16005,6146,0.691,0.281,29392,20302,8264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26097,Mackinac County,MI,MI,Mackinac,1724,0.614,0.342,6088,3740,2085,0.614,0.375,7015,4304,2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26099,Macomb County,MI,MI,Macomb,1725,0.536,0.421,418773,224589,176238,0.533,0.454,496523,264535,225561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,Macon County,AL,AL,Macon,1726,0.159,0.827,8748,1394,7237,0.177,0.815,8697,1539,7084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13193,Macon County,GA,GA,Macon,1727,0.359,0.631,4287,1540,2705,0.382,0.613,4662,1783,2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17115,Macon County,IL,IL,Macon,1728,0.566,0.385,47283,26782,18211,0.58,0.401,48934,28373,19633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29121,Macon County,MO,MO,Macon,1729,0.764,0.2,7579,5794,1518,0.775,0.212,7834,6075,1661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37113,Macon County,NC,NC,Macon,1730,0.694,0.279,17336,12035,4841,0.687,0.302,20589,14152,6213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47111,Macon County,TN,TN,Macon,1731,0.836,0.143,7490,6260,1071,0.853,0.138,9486,8095,1307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17117,Macoupin County,IL,IL,Macoupin,1732,0.649,0.299,21881,14194,6532,0.671,0.306,23919,16058,7313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6039,Madera County,CA,CA,Madera,1733,0.561,0.388,34263,19221,13283,0.547,0.431,52029,28458,22438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,Madison County,AL,AL,Madison,1734,0.559,0.392,159473,89199,62435,0.528,0.448,193955,102395,86885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5087,Madison County,AR,AR,Madison,1735,0.72,0.232,6829,4917,1587,0.77,0.213,7315,5630,1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12079,Madison County,FL,FL,Madison,1736,0.57,0.415,8503,4849,3526,0.594,0.399,9380,5576,3747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13195,Madison County,GA,GA,Madison,1737,0.77,0.203,11945,9195,2423,0.758,0.228,14937,11326,3411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19121,Madison County,IA,IA,Madison,1738,0.626,0.313,8523,5336,2666,0.664,0.32,9806,6507,3134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16065,Madison County,ID,ID,Madison,1739,0.57,0.077,15687,8941,1201,0.792,0.156,17112,13559,2666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17119,Madison County,IL,IL,Madison,1740,0.55,0.394,127902,70295,50336,0.555,0.419,135686,75272,56845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18095,Madison County,IN,IN,Madison,1741,0.603,0.347,53660,32376,18595,0.603,0.377,51633,31153,19459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21151,Madison County,KY,KY,Madison,1742,0.628,0.316,37336,23431,11793,0.623,0.355,43903,27353,15580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29123,Madison County,MO,MO,Madison,1743,0.771,0.189,5318,4102,1005,0.808,0.179,5671,4581,1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28089,Madison County,MS,MS,Madison,1744,0.568,0.408,45048,25607,18358,0.571,0.413,45832,26188,18931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30057,Madison County,MT,MT,Madison,1745,0.695,0.249,4720,3280,1175,0.685,0.29,6107,4186,1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37115,Madison County,NC,NC,Madison,1746,0.614,0.356,10966,6735,3899,0.61,0.375,13000,7928,4878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31119,Madison County,NE,NE,Madison,1747,0.754,0.191,13956,10518,2663,0.758,0.22,15407,11678,3393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36053,Madison County,NY,NY,Madison,1748,0.544,0.385,27392,14901,10548,0.598,0.376,27698,16553,10417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39097,Madison County,OH,OH,Madison,1749,0.676,0.278,16754,11319,4662,0.696,0.288,19309,13445,5558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47113,Madison County,TN,TN,Madison,1750,0.565,0.409,37764,21321,15438,0.558,0.427,42847,23922,18309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48313,Madison County,TX,TX,Madison,1751,0.782,0.206,4283,3349,881,0.787,0.205,5289,4165,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51113,Madison County,VA,VA,Madison,1752,0.637,0.318,6934,4418,2202,0.652,0.332,8129,5300,2698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22065,Madison Parish,LA,LA,Madison,1753,0.407,0.58,4732,1927,2744,0.413,0.568,4670,1930,2654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21153,Magoffin County,KY,KY,Magoffin,1754,0.747,0.229,5116,3824,1172,0.766,0.223,5446,4174,1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19123,Mahaska County,IA,IA,Mahaska,1755,0.706,0.248,10494,7404,2606,0.729,0.254,11381,8297,2894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27087,Mahnomen County,MN,MN,Mahnomen,1756,0.478,0.448,2074,991,930,0.496,0.483,2303,1143,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39099,Mahoning County,OH,OH,Mahoning,1757,0.468,0.498,112827,52808,56188,0.503,0.483,116565,58601,56346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40093,Major County,OK,OK,Major,1758,0.865,0.091,3399,2940,310,0.89,0.092,3467,3084,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41045,Malheur County,OR,OR,Malheur,1759,0.718,0.222,9950,7141,2213,0.695,0.275,11653,8101,3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51683,Manassas city,VA,VA,Manassas city,1761,0.39,0.552,15210,5934,8395,0.37,0.613,16892,6256,10356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51685,Manassas Park city,VA,VA,Manassas Park city,1760,0.332,0.617,5214,1732,3218,0.34,0.645,6071,2062,3913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12081,Manatee County,FL,FL,Manatee,1762,0.57,0.398,178521,101681,71066,0.576,0.416,216879,124966,90127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26101,Manistee County,MI,MI,Manistee,1763,0.549,0.395,12598,6915,4979,0.568,0.417,14654,8321,6107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55071,Manitowoc County,WI,WI,Manitowoc,1764,0.581,0.364,39991,23234,14563,0.607,0.375,44829,27218,16818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55073,Marathon County,WI,WI,Marathon,1765,0.567,0.385,68849,39010,26476,0.581,0.401,76751,44624,30808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,Marengo County,AL,AL,Marengo,1766,0.477,0.512,10948,5224,5607,0.49,0.503,10882,5337,5476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,Maricopa County,AZ,AZ,Maricopa,1767,0.491,0.457,1201934,590465,549040,0.482,0.503,2063663,993691,1038364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29125,Maries County,MO,MO,Maries,1768,0.791,0.177,4498,3559,794,0.815,0.171,4774,3890,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6041,Marin County,CA,CA,Marin,1769,0.161,0.789,88115,14214,69518,0.156,0.826,151603,23662,125172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55075,Marinette County,WI,WI,Marinette,1770,0.65,0.312,19979,12995,6243,0.666,0.321,22979,15304,7366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,Marion County,AL,AL,Marion,1771,0.873,0.111,12912,11273,1432,0.884,0.106,13786,12190,1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5089,Marion County,AR,AR,Marion,1772,0.749,0.203,6778,5077,1377,0.771,0.204,7481,5767,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12083,Marion County,FL,FL,Marion,1773,0.617,0.355,174485,107710,61958,0.625,0.366,204621,127825,74848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13197,Marion County,GA,GA,Marion,1774,0.604,0.381,3183,1921,1213,0.628,0.362,3624,2275,1311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19125,Marion County,IA,IA,Marion,1775,0.623,0.312,17554,10940,5469,0.659,0.321,19217,12657,6170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17121,Marion County,IL,IL,Marion,1776,0.703,0.255,16600,11677,4231,0.728,0.255,17214,12540,4396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18097,Marion County,IN,IN,Marion,1777,0.361,0.589,361070,130228,212676,0.343,0.633,390405,133968,247265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20115,Marion County,KS,KS,Marion,1778,0.719,0.215,5465,3928,1177,0.733,0.245,5969,4377,1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21155,Marion County,KY,KY,Marion,1779,0.632,0.33,8109,5122,2679,0.685,0.305,8928,6113,2722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29127,Marion County,MO,MO,Marion,1780,0.73,0.232,12902,9418,2993,0.741,0.239,13370,9910,3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28091,Marion County,MS,MS,Marion,1781,0.673,0.312,11443,7697,3572,0.686,0.302,11338,7783,3421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39101,Marion County,OH,OH,Marion,1782,0.646,0.302,25648,16563,7748,0.683,0.298,27126,18526,8089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41047,Marion County,OR,OR,Marion,1783,0.49,0.44,110804,54336,48803,0.478,0.488,164156,78424,80138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45067,Marion County,SC,SC,Marion,1784,0.382,0.599,14217,5434,8522,0.388,0.603,14704,5711,8872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47115,Marion County,TN,TN,Marion,1785,0.709,0.261,10832,7680,2829,0.748,0.24,13204,9873,3165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48315,Marion County,TX,TX,Marion,1786,0.706,0.275,4206,2968,1156,0.714,0.275,4844,3459,1331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54049,Marion County,WV,WV,Marion,1787,0.637,0.302,22910,14592,6926,0.632,0.345,25794,16300,8901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6043,Mariposa County,CA,CA,Mariposa,1788,0.588,0.35,7345,4317,2568,0.579,0.398,10280,5950,4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45069,Marlboro County,SC,SC,Marlboro,1789,0.411,0.573,10353,4257,5928,0.441,0.55,11446,5044,6290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26103,Marquette County,MI,MI,Marquette,1790,0.445,0.488,32897,14646,16042,0.435,0.546,37460,16288,20465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55077,Marquette County,WI,WI,Marquette,1791,0.603,0.359,7813,4712,2808,0.631,0.357,9065,5719,3239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,Marshall County,AL,AL,Marshall,1792,0.836,0.141,34965,29217,4913,0.838,0.149,39492,33094,5880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19127,Marshall County,IA,IA,Marshall,1793,0.516,0.431,17700,9125,7623,0.528,0.451,18122,9564,8171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17123,Marshall County,IL,IL,Marshall,1794,0.64,0.302,5903,3776,1784,0.662,0.316,6343,4196,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18099,Marshall County,IN,IN,Marshall,1795,0.682,0.266,18008,12286,4798,0.695,0.287,19915,13841,5712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20117,Marshall County,KS,KS,Marshall,1796,0.71,0.232,4578,3250,1060,0.729,0.247,5023,3662,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21157,Marshall County,KY,KY,Marshall,1797,0.738,0.22,16688,12322,3672,0.755,0.231,17601,13297,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27089,Marshall County,MN,MN,Marshall,1798,0.669,0.256,4794,3208,1225,0.729,0.254,5101,3721,1295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28093,Marshall County,MS,MS,Marshall,1799,0.444,0.54,14698,6525,7944,0.505,0.481,13064,6591,6283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40095,Marshall County,OK,OK,Marshall,1800,0.766,0.2,5487,4202,1095,0.807,0.181,6064,4891,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46091,Marshall County,SD,SD,Marshall,1801,0.542,0.387,1947,1056,754,0.591,0.394,2178,1287,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47117,Marshall County,TN,TN,Marshall,1802,0.716,0.25,11402,8167,2848,0.742,0.242,14862,11029,3603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54051,Marshall County,WV,WV,Marshall,1803,0.731,0.221,13083,9565,2894,0.742,0.245,13666,10137,3348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12085,Martin County,FL,FL,Martin,1804,0.62,0.352,85741,53182,30158,0.618,0.373,98911,61152,36878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18101,Martin County,IN,IN,Martin,1805,0.769,0.183,4807,3695,881,0.782,0.196,5155,4029,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21159,Martin County,KY,KY,Martin,1806,0.886,0.092,3953,3503,363,0.89,0.103,3930,3496,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27091,Martin County,MN,MN,Martin,1807,0.675,0.261,10469,7062,2733,0.677,0.299,11038,7476,3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37117,Martin County,NC,NC,Martin,1808,0.496,0.491,11852,5874,5814,0.521,0.471,12536,6529,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48317,Martin County,TX,TX,Martin,1809,0.828,0.152,1755,1453,266,0.86,0.133,2160,1857,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51690,Martinsville city,VA,VA,Martinsville city,1810,0.366,0.601,5873,2149,3531,0.361,0.627,6004,2165,3766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17125,Mason County,IL,IL,Mason,1811,0.63,0.312,6433,4051,2008,0.688,0.294,6756,4645,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21161,Mason County,KY,KY,Mason,1812,0.685,0.273,7216,4944,1970,0.688,0.297,7958,5477,2362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26105,Mason County,MI,MI,Mason,1813,0.58,0.36,14658,8505,5281,0.592,0.394,17249,10207,6802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48319,Mason County,TX,TX,Mason,1814,0.807,0.172,2053,1656,353,0.781,0.21,2700,2108,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53045,Mason County,WA,WA,Mason,1815,0.489,0.428,27124,13256,11598,0.503,0.467,36432,18342,16999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54053,Mason County,WV,WV,Mason,1816,0.751,0.205,10115,7597,2069,0.755,0.225,11149,8422,2511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17127,Massac County,IL,IL,Massac,1817,0.73,0.234,6633,4844,1555,0.733,0.253,6803,4989,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48321,Matagorda County,TX,TX,Matagorda,1818,0.692,0.285,11779,8147,3357,0.717,0.272,13710,9836,3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,Matanuska-Susitna Borough,AK,AK,Matanuska-Susitna Borough,4941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51115,Mathews County,VA,VA,Mathews,1819,0.664,0.295,5292,3515,1563,0.67,0.313,5824,3900,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15009,Maui County,HI,HI,Maui,1820,0.259,0.645,51942,13445,33479,0.311,0.666,71025,22111,47301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47119,Maury County,TN,TN,Maury,1821,0.678,0.286,35068,23781,10026,0.675,0.309,46561,31408,14386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48323,Maverick County,TX,TX,Maverick,1822,0.207,0.765,13588,2816,10397,0.449,0.543,15338,6881,8324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40097,Mayes County,OK,OK,Mayes,1823,0.735,0.218,15712,11550,3423,0.767,0.215,16626,12749,3581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40087,McClain County,OK,OK,McClain,1824,0.781,0.172,16839,13151,2893,0.795,0.186,19236,15295,3582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
